url,id,title,released_year,runtime,genre,rate,description,directed_by,cast,votes
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_760,The Bible According to Hollywood,1994,120 min,"Documentary, Family, History",6.7,"An entertaining overview of how Hollywood in its movies has treated stories, characters and subjects from the Bible.",Phillip Dye,"Cecil B. DeMille,Charlton Heston,John MacElwayne,Amanda Jane Manning",25
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_761,What If God Was One of Us?,2011,15 min,Comedy,,"Jesus is kicked out of heaven by his father, God, after he gets too comfy with his life and slacks on his responsibilities. God thinks by sending Jesus back to earth it will help him learn ...                 »",Matt McVay,,0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_762,Leave Yourself Alone,2016,90 min,"Drama, Thriller",,"Starting in 2006, two documentary filmmakers followed 19 year old actress, Nicole Grace, while she attempted to restart her career using Method-based techniques. In 2009, a film starring ...                 »",Nicole Eckenroad,"Daniel Armella,Greg Bell,James Dean DeRienzo,Richard Holland",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_763,Fairuza Returns to Oz,1999,,Documentary,6.8,,Mark Cerulli,Fairuza Balk,17
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_764,Paul Cruz: Latin Actor (A Mockuseries),2010,30 min,Comedy,7.7,"An all American Latin Actor hilariously struggles to fit into the stereotypes of Hollywood while dealing with his alcoholic manager, sex addicted agent, dysfunctional family and bad dates. A satirical look at docuseries and reality shows.",Paul Cruz,"Sally Kirkland,Max Alexander,Steven Schub,",23
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_765,Hollywood: Style Center of the World,1940,11 min,"Documentary, Short",3.3,This short promotes the premise that movies often create a demand for the fashions seen in them. It starts with a vignette in rural America. A mother and daughter go to town to buy a new ...                 »,Oliver Garver,"Ann Morriss,Naomi Childers,George Lessey,May McAvoy",112
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_766,Tales from the Hollywood Hills: Closed Set,1988,,Drama,,An aging actress hires a young director to film her next picture.,Mollie Miller,"Rita Moreno,D.W. Moffett,Penelope Ann Miller,Jeff Perry",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_767,So You Want to Be an Actor,1949,11 min,"Comedy, Short",6.2,"Joe McDoakes, unemployed thespian, makes all the casting calls,reads all of the trade papers, sees agents and tries out for casting directors and producers, and finally lands a role; the ...                 »",Richard L. Bare,"George O'Hanlon,Fred Clark,Art Gilmore,Fred Kelsey",40
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_768,Chasing the Dream,2010,43 min,"Documentary, Drama, Reality-TV",7.2,The film expresses the struggles and personal lives of artists and their daily struggles with making one's dreams a reality within the Entertainment Industry. One actor in particular ...                 »,A.J. Shepard,"Sajen Corona,Jon S. Robbins,Nick Gaitatjis,Rich Hogan",6
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_769,Clara Bow: Hollywood's Lost Screen Goddess,2012,59 min,Documentary,8,"A documentary looking at the life, films, and troubled times of America's first sex symbol, screen actress Clara Bow, featuring interviews and archive footage. It takes a look at why she is considered the 'Lost Screen Goddess'.",Tony Dimond,"Clara Bow,Haydn Gwynne,David Stenn,Leonard Maltin",39
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_770,Trust,2014,24 min,"Comedy, Drama",,"Trust delves into the life of Jason, a manager of a film marketing and distribution company based in Hollywood and owned by his cousin Jeremy. Jason's ultimate goal is to become a major ...                 »",Tim Newhouse,"Isaac Bradley,Randall Law,Rachel Pringle,Estelita Quintero",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_771,The Amazing Years of Cinema,1976,26 min,Documentary,,"A 13-part series that looks at the development of the art of cinema during the years 1893-1917, featuring clips from many key early films.",Douglas Fairbanks Jr.,,0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_772,Apartment X,2013,7 min,"Short, Comedy",9.2,After losing his church a small town Preacher moves to the big city to live with his brother while he straighten things out. Can the City of Angels save a fallen Preacher?,Stevie Mack,"Stevie Mack,Treluv Smith,Tommy Otis,Jay David",5
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_773,Hollywood Sex Symbols,1988,40 min,"Documentary, Short",5,,Theda Bara,"Brigitte Bardot,Richard Burton,Charles Chaplin,",30
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_774,Hollywood Blue,1970,90 min,Documentary,,"Selection of Stag films similar to ""A History Of The Blue Movie"".",Michael Benveniste,"Mickey Rooney,June Wilkinson,Arline Hunter,Betty Grable",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_775,Don't I Know You,2008,5 min,"Short, Comedy",,"In Los Angeles, true love is hard to find. When two lost souls find each other in the self-help section of a bookstore, they discover they have a lot more in common than their loneliness.",Scott Z. Burns,"Emily Bracken,Katie Hyde,Erin Pineda,Jennifer Simmons",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_776,Seminarista,2011,19 min,"Short, Drama",4.8,A young Colombian conservative seminarist struggles to choose between his faith and his sexuality after he has a steamy encounter with a flamboyant free-spirited guy during a trip to the US.,Henry Corzo,"Eduardo Santos,Silas Briton,Hans Yunda,Maritza Brikisak",15
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_777,From Weepies to Chick Flicks,2010,52 min,Documentary,6.3,,Clara Kuperberg,"Julia Kuperberg,Kim Adelman,Kim Adelman,Delia Ephron",25
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_778,25 Most Sensational Hollywood Meltdowns,2008,120 min,Documentary,,,Ellen Aragon,"Lee Baca,William Baldwin,Lisa Bloom,",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_779,Rozprávky z Hollywoodu,1992,,"Biography, Drama",,,Stanislav Párnicky,"Emil Horváth,Milan Bahúl,Jela Buckova,Vlado Cerný",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_780,Far from Bismarck,1999,80 min,"Comedy, Mystery",6.7,A murder mystery comedy about a Hollywood party where an actor gets killed... and nobody cares.,Philip Chidel,"Dean Stapleton,Tiffany Hecht,Lisa Reissman,Samuel Bliss Cooper",15
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_781,WCW Beach Blast,1993,,Sport,6.8,,Arn Anderson,"Ole Anderson,Steve Austin,Marcus Bagwell,",30
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_782,The First Motion Picture Unit,1943,21 min,"Documentary, Short, History",4.9,"A documentary showing the functions of the Army Air Corps' First Motion Picture Unit, which made training and inspirational films for the Army Air Force during the Second World War.",John Beal,"Ken Carpenter,Don Castle,Mark Daniels,",46
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_783,"Monsters, Madmen & Machines: 25 Years of Science Fiction",1984,45 min,"Documentary, Fantasy, Sci-Fi",6,"Retrospective on science fiction and fantasy films from early efforts like George Melies' ""A Trip to the Moon"" (1902) to George Lucas' ""Star Wars"" (1977).",Alan J. Adler,"Jerry Kramer,Alfred Abel,Whit Bissell,Bruce Dern",6
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_784,Shoots & Ladders,2007,100 min,Comedy,,"No cow patty is too large an obstacle for Rex Wagner, the Jewish Cowboy, who recently moved to New York to become a movie star. He exudes a naive self confidence that actually enables him ...                 »",Lance Greene,"Barry Wernick,Barry Wernick,Lance Greene,Brian Sullivan",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_785,Contractors,,,"Animation, Action, Adventure",,"A pair of contractors build a dream house for a millionaire, who happens to be engaged to one of their ex-girlfriends.",,,0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_786,Ograblenie po...,1978,20 min,"Animation, Short",8.1,"A cartoon composed of four parts, parodying ""classical"" gangster and criminal movies of four countries: robbery American style, French style, Italian style and Russian style. All cartoon characters resemble real movie stars of 50th and 60th.",Efim Gamburg,"G. Germanetto,Gleb Morozov,Vsevolod Larionov,Aleksandr Baranov",402
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_787,It Conquered Hollywood! The Story of American International Pictures,2001,60 min,Documentary,7.6,A 60-minute salute to American International Pictures. Entertainment lawyer Samuel Z. Arkoff founded AIP (then called American Releasing Corporation) on a $3000 loan in 1954 with his ...                 »,Eamon Harrington,"John Watkin,Samuel Z. Arkoff,Peter Bogdanovich,Bob Burns",61
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_788,Tinseltown Comes Tumbling Down,2017,12 min,"Short, News",,"Mister Metokur reports on the tidal wave of sexual abuse allegations rising out of Hollywood against many of its biggest players, such as Harvey Weinstein and Kevin Spacey.",Mister Metokur,,0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_789,I-Nasty,2007,,"Short, Comedy",8.4,,Peter Byck,"Chris Bonno,Jesselynn Desmond,Sirena Irwin,Ken Jenkins",7
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_790,Langdon Nation,2013,120 min,Talk-Show,,"High-energy comedy talk show, from 3 big years on radio to TV; hosted by Psychiatric Nurse and comic Langdon Bosarge, features edgy, intelligent talk w intriguing public figures, great ...                 »",Langdon Bosarge,"Michael Rutt,Tony Santiago,Carla Collins,",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_791,The Great Man: W.C. Fields,2005,80 min,"Documentary, Biography",6.5,"The legendary W.C. Fields is featured in rare behind-the-scenes footage and home movies at work and at play, along with hilarious scenes from some of his greatest films.",Phillip Dye,"Bud Abbott,Gracie Allen,Edgar Bergen,Sarah Bernhardt",24
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_792,The Skyrocket,1926,80 min,"Drama, Romance",,,Marshall Neilan,"Gladys Brockwell,Charles West,Muriel McCormac,Frank Coghlan Jr.",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_793,Making It in Hollywood,2011,76 min,"Documentary, Adventure",6.3,It was an invite to cover the Oscars for his film and theatre blog that connected the ideas which were rushing around the head of first-time director Douglas McFarlane. Like many people who...                 »,Doug McFarlane,"Jo Price,Clint Eastwood,Joshua Finkel,Ricky Gervais",12
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_794,Harry James and His Music Makers,1953,14 min,"Short, Music",,"In this Universal-International musical featurette (U-I production number 8306)""Harry James and His Music Makers"" (which is also the correct title and not ""Harry James and the Music Makers""...                 »",Will Cowan,"Harry James,Harry James and His Orchestra,Gale Robbins,Tommy Gumina",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_795,Paul Mazursky's: It's All Crap,2013,,"Short, Comedy",,,Jeff Kanew,"Mel Brooks,Ron Clark,Richard Donner,Paul Mazursky",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_796,Meeting a Bullet,2004,75 min,Crime,4.8,"A dirty cop accuses a young individual of a string of mob related murders from Miami to Los Angeles. Meanwhile, the kid is weaving his way through mob drive-bys, car thefts and petty crimes in L.A.",Douglas Elford-Argent,"Jason Graham,Cal Thomas,Gwendolyn Garver,Keith E. Wright",104
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_797,The Truth About Oprah,2018,6 min,"Short, News",,"In this clip from an ""InfoWars"" broadcast, Paul Joseph Watson discusses a petition demanding that Oprah Winfrey disavow Harvey Weinstein.",Paul Joseph Watson,Alex Jones,0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_798,That's Entertainment III: Behind the Screen,1994,60 min,"Documentary, Music, Musical",8.4,Featurette featuring nine MGM stars of the golden age talking about their experiences at the studio.,David Engel,"Granville Van Dusen,Gene Kelly,June Allyson,Cyd Charisse",47
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_799,"Screen Snapshots Series 14, No. 6",1935,10 min,"Short, Documentary",,"At Los Angeles' Wrigley Field, Ken Murray catches on film, the Three Stooges crazy antics, in the dugout, at the 1935 Hollywood Stars' celebrity baseball game.",Ralph Staub,"Henry Armetta,Connee Boswell,Martha Boswell,Vet Boswell",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_800,Begin the Beguine,2003,9 min,"Documentary, Short, Music",7.8,,Peter Fitzgerald,"Ann Miller,Fred Astaire,Eleanor Powell,George Murphy",12
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_801,Les deniers du culte,1997,90 min,"Documentary, Sci-Fi, Horror",5.8,"A roller-coaster ride through the history of American exploitation films, ranging from Roger Corman's sci-fi and horror monster movies, 1960s beach movies, H.G. Lewis' gore-fests, William ...                 »",Dominique Cazenave,"Doug Headline,Forrest J. Ackerman,Larry Cohen,Joe Dante",76
