url,id,title,release_year,genre,description,directed_by,cast,cast,cast,cast,runtime,rate,votes,,,,,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,64,The Critic,1994–2001,"Animation, Comedy, Drama",Jay Sherman is a New York film critic who has to review films he doesn't like for a living.,Jon Lovitz,Nick Jameson,Maurice LaMarche,Nancy Cartwright,,522 min,8,"6,471",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt4060576/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,65,Lavalantula,2015,"Action, Comedy, Horror","Volcanic eruptions in Los Angeles unleash a swarm of gigantic, lava-breathing tarantulas.",Mike Mendez,Steve Guttenberg,Nia Peeples,Patrick Renna,Carlos Bernard,83 min,4.7,"2,151",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0066115/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,66,Myra Breckinridge,1970,Comedy,"After undergoing gender reassignment surgery, an aspiring actress travels to Hollywood, where she also wants to make a claim on her wealthy uncle's estate.",Michael Sarne,Mae West,John Huston,Raquel Welch,Rex Reed,94 min,4.3,"2,477",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt5548284/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,67,Lego Scooby-Doo!: Haunted Hollywood,2016,"Animation, Comedy, Family","The Scooby gang try to rescue an old movie studio, which is not only threatened by developers, but a series of movie monsters too.",Rick Morales,Frank Welker,Matthew Lillard,Grey Griffin,Kate Micucci,75 min,6.1,782,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0098929/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,68,Tiny Toon Adventures,1990–1995,"Animation, Adventure, Comedy","The wacky adventures of the new young hip generation of Warner Bros. Looney Tunes characters, most of them descendants of the original classic toon cast.",Charlie Adler,John Kassir,Tress MacNeille,Joe Alaskey,,23 min,7.6,"9,850",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0290212/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,69,Full Frontal,2002,"Comedy, Romance","A day in the life of a group of men and women in Hollywood, in the hours leading up to a friend's birthday party.",Steven Soderbergh,Julia Roberts,David Hyde Pierce,David Duchovny,Nicky Katt,101 min,4.7,"9,075",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt6587094/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,70,Five Came Back,2017,"Documentary, Biography, History",The wartime contributions of five prominent Hollywood film directors during World War II are profiled.,Francis Ford Coppola,Guillermo del Toro,Paul Greengrass,Lawrence Kasdan,,60 min,8.4,"2,326",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0149691/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,71,Anywhere But Here,1999,"Comedy, Drama",A mother and daughter search for success in Beverly Hills.,Wayne Wang,Susan Sarandon,Natalie Portman,Hart Bochner,Eileen Ryan,114 min,6.2,"15,806",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt1674047/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,72,Birdemic 2: The Resurrection,2013,"Action, Comedy, Horror","A platoon of eagles and vultures attack Hollywood, California. Why did the eagles and vultures attack? Who will survive?",James Nguyen,Alan Bagh,Whitney Moore,Thomas Favaloro,Chelsea Turnbo,90 min,1.7,"3,727",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0101356/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,73,Another You,1991,"Comedy, Crime","George has been in a mental hospital for three years and is finally ready to go out into the real world again. Eddie Dash, a dedicated con man, is supposed to keep him out of trouble, but ...                 »",Maurice Phillips,Richard Pryor,Gene Wilder,Mercedes Ruehl,Stephen Lang,98 min,5.4,"3,102",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt1619856/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,74,Mulholland Dr.,1999,"Drama, Mystery, Thriller","After a car wreck, an amnesiac woman sets out to learn what happened to her with the help of a wannabee actress.",David Lynch,Justin Theroux,Naomi Watts,Laura Harring,Ann Miller,88 min,8.3,"4,133",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0206917/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,75,The Man Who Cried,2000,"Drama, Music, Romance",A young refugee traveling from Russia to America in search of her lost father falls for a gypsy horseman.,Sally Potter,Christina Ricci,Cate Blanchett,Oleg Yankovskiy,Claudia Lander-Duke,100 min,6.2,"13,332",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0158371/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,76,Sweet and Lowdown,1999,"Comedy, Drama, Music","In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",Woody Allen,Sean Penn,Samantha Morton,Woody Allen,Ben Duncan,95 min,7.3,"29,874",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0056541/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,77,Sweet Bird of Youth,1962,Drama,"Drifter Chance Wayne returns to his hometown after many years of trying to make it in the movies. Arriving with him is a faded film star he picked up along the way, Alexandra Del Lago. ...                 »",Richard Brooks,Paul Newman,Geraldine Page,Shirley Knight,Ed Begley,120 min,7.4,"5,878",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt2313189/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,78,Casting Couch,2013,Comedy,"Desperate to meet new girls, six down-on-their-luck guys come up with the ultimate plan to hook up - cast a fake movie. When tons of hot chicks show up for the audition, it's a matter of who's willing to go the farthest to get the part.",Jason Lockhart,Justin Smith,Jason Lockhart,Jessica Rose,Kayla Collins,94 min,4.6,"2,643",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0072848/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,79,The Day of the Locust,1975,"Drama, Thriller",An art director in the 1930s falls in love and attempts to make a young woman an actress despite Hollywood who wants nothing to do with her because of her problems with an estranged man and her alcoholic father.,John Schlesinger,Donald Sutherland,Karen Black,Burgess Meredith,William Atherton,144 min,7.1,"4,412",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt3037520/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,80,Hollywood Game Night,2013,"Comedy, Game-Show","Features two contestants, each with a team of celebrity guests, competing in pop culture party games for a chance to win $25,000.",Jane Lynch,Ric Markmann,Tim Neff,Alexandria Sounis,,43 min,7.5,"1,375",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0041650/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,81,Mighty Joe Young,1949,"Adventure, Drama, Fantasy",A young woman who has raised a giant gorilla from an infant brings him to Hollywood years later seeking her fortune in order to save her family's ranch.,Ernest B. Schoedsack,Terry Moore,Ben Johnson,Robert Armstrong,Mr. Joseph Young,84 min,7,"3,897",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt3677412/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,82,An Open Secret,2014,"Documentary, Crime",An investigation into accusations of teenagers being sexually abused within the film industry.,Amy Berg,Evan Henzi,Michael Egan III,Mark Ryan,Joey Coleman,99 min,7.4,"1,648",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0164108/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,83,The Muse,1999,Comedy,"With his career on the skids, a Hollywood screenwriter enlists the aid of a modern-day muse, who proves to test his patience.",Albert Brooks,Albert Brooks,Sharon Stone,Andie MacDowell,Jeff Bridges,97 min,5.7,"9,868",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0080711/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,84,Fade to Black,1980,"Comedy, Horror, Thriller","A shy, lonely film buff embarks on a killing spree against those who browbeat and betray him, all the while stalking his idol, a  lookalike.",Vernon Zimmerman,Dennis Christopher,Tim Thomerson,Gwynne Gilford,Norman Burton,102 min,5.9,"2,347",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0101121/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,85,Homefront,1991–1993,"Drama, History, Romance","World War II is over and the boys from the town of River Run, Ohio, are coming home. It seems that life is slowly back to normal, but war has changed everything and they will never be the same again.",Kyle Chandler,Sammi Davis,Ken Jenkins,Mimi Kennedy,,60 min,8.9,953,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0463850/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,86,10.5: Apocalypse,2006,"Action, Drama, Sci-Fi",A massive earthquake creates a chain of events that threaten two of the largest nuclear reactors.,Kim Delaney,Dean Cain,David Cubitt,Oliver Hudson,,169 min,4.5,"2,198",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0087482/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,87,Irreconcilable Differences,1984,"Comedy, Drama, Romance","Alternating between the past and the present, a precocious little girl sues her selfish, career-driven parents for emancipation, surprising them both.",Charles Shyer,Ryan O'Neal,Shelley Long,Drew Barrymore,Sam Wanamaker,113 min,5.8,"2,604",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0088757/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,88,Avenging Angel,1985,"Action, Crime, Thriller","Molly, former baby prostitute ""Angel"" from Sunset Boulevard, has managed to leave her street life with help of Lt. Andrews. She studies law at an university and aims to become attorney. ...                 »",Robert Vincent O'Neill,Betsy Russell,Rory Calhoun,Susan Tyrrell,Ossie Davis,93 min,4.8,939,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0080457/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,89,Bogie,1980,"Biography, Drama","This TV movie focuses on the life of actor Humphrey Bogart, particularly the part of his life when his marriage to actress Mayo Methot was breaking up and his relationship with future wife ...                 »",Vincent Sherman,Kevin O'Connor,Kathryn Harrold,Ann Wedgeworth,Patricia Barry,100 min,5.2,152,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0057917/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,90,The Carpetbaggers,1964,"Drama, Romance","Jonas Cord is a disagreeable rich young tycoon on the corporate make, with some subplots about booze, broads and Hollywood in the 1930's.",Edward Dmytryk,George Peppard,Alan Ladd,Carroll Baker,Robert Cummings,150 min,6.5,"1,655",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0120788/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,91,Permanent Midnight,1998,"Biography, Drama, Romance",A comedy writer struggles to overcome his addiction to heroin.,David Veloz,Ben Stiller,Maria Bello,Jay Paulson,Spencer Garrett,88 min,6.3,"6,447",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0077539/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,92,Fedora,1978,"Drama, Romance","Down-on-his-luck Hollywood producer Barry 'Dutch' Detweiler attempts to lure Fedora, a famous but reclusive film actress, out of retirement.",Billy Wilder,William Holden,Marthe Keller,Hildegard Knef,José Ferrer,114 min,6.9,"2,900",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0073172/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,93,Inserts,1975,"Comedy, Drama","A young, once-great Hollywood film director refuses to accept changing times during the early 1930s, and confines himself to his decaying mansion to make silent porn flicks.",John Byrum,Richard Dreyfuss,Jessica Harper,Bob Hoskins,Veronica Cartwright,117 min,6.3,"1,254",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt2507238/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,94,Me Him Her,2015,"Comedy, Romance",Twenty-something drifter Cory arrives in Los Angeles to help his semi-famous TV star friend Brendan take his first steps out of the closet.,Max Landis,Dustin Milligan,Luke Bracey,Emily Meade,Kyle Bornheimer,98 min,5.4,"1,311",Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt1432148/?ref_=kw_li_i,,,,
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,95,Degrassi Goes Hollywood,2009,"Comedy, Drama, Music","The gang travels to Los Angeles, California as they attempt to live out their dreams. While Manny continues to pursue her acting career, Paige manages to acquire a leading role in a ...                 »",Stefan Brogren,Raymond Ablack,Dalmar Abuzeid,Lauren Collins,Nina Dobrev,91 min,6.8,707,Removed from Watchlist,Undo,"https://www.imdb.com/search/keyword?keywords=hollywood&sort=moviemeter,asc&mode=detail&page=2&ref_=kw_nxt#",https://www.imdb.com/title/tt0118577/?ref_=kw_li_i,,,,
